date,case
2021-05-15,227
2021-05-16,161
2021-05-17,421
2021-05-18,291
2021-05-19,539
2021-05-20,895
2021-05-21,856
2021-05-22,932
2021-05-23,867
2021-05-24,819
2021-05-25,384
2021-05-26,617
2021-05-27,940
2021-05-28,693
2021-05-29,807
2021-05-30,1064
2021-05-31,726
