date,case_2d,rh_2d,avt_2d,mxt_2d,mnt_2d,retail_recreation_2d,grocery_pahrmacy_2d,parks_2d,transit_station_2d,workplace_2d,residential_2d
2020-12-15,52.444219845879786,0.19266702301561223,0.2882953326094298,-0.7464842797282594,0.2335908079590467,-5.122852904875062,-4.205137788688819,4.865105939472501,6.906267346523363,17.659192029722,-5.8372102667495325
2020-12-16,-127.83212320869848,-2.2061728789868154,-0.25775715212901473,1.3530401770596427,0.1192384358417397,5.047612902842134,2.939317153275449,-1.2776995906714657,-7.3806451985195025,-15.743651348590147,5.460060600143064
2020-12-17,65.61345021842972,-1.7800288114014808,0.35244215351304203,-0.6320153534829277,-0.37782434716810054,-1.3743174611298674,0.5447468076792898,0.403317533622813,1.085476130807345,-1.5796513168500113,-0.5804823775968053
2020-12-18,-43.97278041857899,1.9782955938337126,-0.3939808827395853,-0.531061612091378,0.5848906348466584,-0.923689699270102,-0.9075006475955323,-2.6607748600188694,-0.6283817070837574,3.486874629830332,1.990713056621201
2020-12-19,85.46737481405421,4.574453869625333,0.08911315545264703,0.4300623745027456,-0.8588688590267453,-1.2638783504190865,0.8042672376558748,1.2943480143818793,6.39545236887186,11.84305468586059,-6.6296574716919405
2020-12-20,-15.120154520388311,-4.055330142180505,-0.01918152193105327,0.09430342279791826,0.640989313191312,-2.31244426426405,-4.305530036675629,-2.060653044970814,-5.956186334922021,-5.7062493733005875,3.292843900045335
2020-12-21,-37.13678908179742,-1.1872577566765803,-0.12167101097176886,0.07980052074753607,-0.11999031782752717,6.979608481075434,5.659276168610384,2.158783836975091,2.621134763708838,-4.828956096290957,0.6751651346712859
2020-12-22,49.07616616852027,1.2114144357892795,0.21309200119522032,-0.3896407902719753,-0.3339443820830279,-6.594435552015887,-2.596642320439548,-4.235330663491032,1.3902788172461282,9.491448920124405,-2.818376857915684
2020-12-23,-2.155641718186974,0.5413278371265555,0.17608693303202974,0.21782200817694164,0.2820598530284102,3.6616170070907597,-2.652525268733465,7.282569418737913,-6.341282521206531,-17.536380559623126,5.624125442671682
2020-12-24,-36.246616233706774,0.27146234550837756,-0.34732906053501,0.12487012325967739,0.24351888324646664,-0.3044160236326012,4.3462044342829955,-3.5158150851418384,2.7010636688877847,5.682118757527425,-2.3780471485462686
2020-12-25,4.413512385066483,-2.6557469011391754,0.3040586126317825,0.14391545407574832,-0.42969731136196077,1.82147141065516,-0.6466321778450741,0.8854471530154635,1.199695840240586,3.9251612891241647,0.3686550724326363
2020-12-26,89.66401342667726,2.7324028052242855,-0.2588341282487977,-0.5626818639289841,0.5636399100505192,-3.903443392989888,0.22393300961477003,-2.182622266754836,4.087360946807876,6.93100978816604,-4.407041396153416
2020-12-27,-27.256241482380638,0.9763723195512708,0.13240992743762325,0.2708140411774055,-0.7716239667267846,-1.3603251827712448,-4.0531428209356,1.712354606006122,-5.310058890818506,-1.7942755406035973,2.880821774577621
2020-12-28,-30.18525188462681,-3.158334321410549,-0.06784208843655704,0.11212681854459872,0.5121572893473414,6.468822820789541,5.28179148374642,1.8717564377070741,-0.8906249422990864,-13.073732230499282,2.2355328145974376
2020-12-29,8.843055517282282,0.2973703496075383,-0.06472070600098842,-0.17398390375311096,0.07170669512602973,-7.05666727562698,-4.225201090915729,-6.8537906457139615,6.006216253757459,20.160327578832884,-5.121465248388697
2020-12-30,41.0180374771081,1.3093417300468249,0.2008832698958283,0.28114039082333936,-0.37589103585393613,6.002694980199482,1.7177508886927955,4.876788270207813,-5.76820854180682,-17.447714802707612,4.966847743225291
2020-12-31,9.90904842568564,1.5710252675987857,-0.0771942367746627,-0.3497665658092558,0.3317411457152948,-3.3145945223294415,-0.7856057066303785,1.7313342332868267,0.08100225066444677,-1.3208959858189901,-0.047294908799542235
2021-01-01,-97.9325341419423,-1.3537726424028371,-0.2287747593355573,0.20365149447423175,-0.30177838788171385,3.5938901763871973,3.2211027726681127,-0.9045942278649293,1.248298018967512,6.366991275182066,-0.2924575629062032
2021-01-02,115.50294266188398,-2.177187598770596,0.38414262559072576,0.004665399377933255,0.04704670467090938,-2.9450932686651403,-0.011212396561353533,-0.42146863022597825,4.512227908243473,5.726742518717005,-4.634922288038872
2021-01-03,3.7156869652064586,1.2537069971459083,-0.19940066782284555,-0.1501469242832269,0.41563471791351736,-3.7215946553597057,-5.946306612969055,-3.3337261127877813,-5.434312050159173,-1.1032018197433482,3.464429696619878
2021-01-04,-34.070121085137515,1.8327055693799097,0.13511325781598219,0.3028642655916498,-0.5975675861647589,6.809598568563756,5.2602842948034585,4.955671835710573,0.34857035249720614,-10.071494618620893,1.0907369951572656
2021-01-05,-8.887104478901236,-0.8267231836483087,-0.444110795972268,-0.42231844004131364,0.3829119734986149,-6.8126052777878146,-3.864835597224424,-6.245161392294184,3.6291686540028043,15.421163456776048,-4.249587594973328
2021-01-06,16.80458185778088,-1.0777107460421582,0.4003700549027397,0.3747817649217311,0.040907027196732226,6.5802667894697775,1.7762962205271227,4.343470979374117,-3.237514822973194,-12.932975435911633,4.2014131550630145
2021-01-07,72.52566038124039,-0.3273057924743248,0.19920194227507437,-0.16179542173162564,-0.1060925502542715,-1.555813345583347,3.052282425799183,2.1118504918233807,-0.47038851828797457,-3.6381555613771273,0.08876292043133027
2021-01-08,-89.48031829645495,1.125998779399775,-0.26019491053017063,0.08154609869763912,-0.003668782921348812,-0.17126314332550474,-3.6618889985987524,-0.7907234264909011,-1.0372069888030115,3.9236664974863062,1.0561682573733266
2021-01-09,35.06595275499024,0.5409029197356352,-0.2543795339696525,-0.2484523026675437,-0.2507503712188254,-1.2047949098911763,3.966510752844418,-2.184034018990475,6.040737198966194,9.915112442806969,-5.894386463013177
2021-01-10,27.626029790094478,-1.7456818696434466,0.2665460397304035,0.18109885545620275,0.33286421516490433,-3.1114161521038044,-6.821935680341431,-2.261582320535599,-4.051670444522569,0.2359714122733978,2.8453283219544883
2021-01-11,10.05207681935024,1.7095682520442121,0.08703641814849872,0.10120069608731136,0.10208783491903753,6.459501532564693,6.083658059229795,5.1670767164369025,-0.4189724034328077,-13.717280511735455,2.138724864932925
2021-01-12,-2.2219668062698155,-0.27272035299698283,-0.08497346952640733,-0.1428612854423998,-0.4591536956848077,-6.325319143164906,-3.4808246469652953,-4.092734633313123,3.109322795154185,14.935613253160362,-4.156963984858306
2021-01-13,-38.145028335444316,-0.73449327881463,-0.22304099073357006,0.09548486966845193,0.32203968358096197,5.240291892045356,0.43230138543530083,1.0918728912999383,-4.946623829257168,-13.578195860764003,4.577111558385578
2021-01-14,41.98535511924417,-0.378903414912777,0.31243359160610495,-0.09110964083909967,-0.013421862672162374,-1.2359014455521846,2.544455335848004,1.2161460877830241,2.607082918227471,1.1667215030183176,-1.1979332894547376
2021-01-15,2.455182380802782,0.36545221964618335,-0.003184776481102325,0.015750716116544772,-0.026643891849728568,0.7680170183577235,-1.3462915365929755,0.8185226714144349,-1.6176076111369424,1.7266388195472153,1.2954688385394184
2021-01-16,11.895292963124056,1.2282485909914098,-0.11103285707223398,0.062248519836367644,-0.13744599453004433,-2.6552347378423726,0.7960075900306194,-0.0762909416878621,4.346225364058932,6.679502338641112,-4.839130667438135
2021-01-17,-11.733969246430135,-1.077398009369356,-0.1057110410217848,-0.019687220695540852,0.15126433665328987,-1.5189440624776738,-3.6271228375284528,-3.6583645856956015,-3.2273604815061585,2.7528241260962876,2.042148579227153
